scene_id,duograph_miou,conceptgraphs_miou,gap_miou,duograph_mrecall,conceptgraphs_mrecall,gap_mrecall,duograph_mprecision,conceptgraphs_mprecision,gap_mprecision,duograph_mf1score,conceptgraphs_mf1score,gap_mf1score,duograph_fmiou,conceptgraphs_fmiou,gap_fmiou
room0,25.249712474887136,21.3348021857319,3.9149102891552374,39.768702135947734,38.33523945953778,1.4334626764099525,40.78419091908828,29.432649671545498,11.351541247542784,31.115472285753494,25.27255634427201,5.842915941481483,45.059015361883745,50.03472116567874,-4.975705803794995
room1,22.986333248646638,24.476757331898337,-1.4904240832516997,42.96531755673258,38.326937979773476,4.638379576959103,26.236750812906966,32.62922395216791,-6.392473139260947,27.658819900417626,29.23641697435178,-1.5775970739341538,39.08003744707067,42.9567639961548,-3.8767265490841254
room2,24.614715792216657,26.970139709010255,-2.3554239167935975,40.2745480073861,39.659881974512246,0.6146660328738562,44.07992799533531,41.00430384860374,3.0756241467315704,29.91942932210937,32.113752120617164,-2.1943227985077947,37.07933738196861,34.8706805471552,2.2086568348134037
office0,17.676997683216484,20.048448614543304,-2.3714509313268195,29.241432481940137,37.47050008736551,-8.22906760542537,26.963517624782586,25.089630951406434,1.873886673376152,21.94223868970008,23.994968792223258,-2.052730102523178,28.623211161050342,32.276380735431395,-3.653169574381053
office1,12.406640706790819,14.481063585521447,-2.074422878730628,29.928774759173393,25.400958293014103,4.52781646615929,16.33173136247529,15.834115466309918,0.49761589616537094,16.38162883069136,16.81532451367185,-0.4336956829804919,13.01874338256652,14.720148934175553,-1.7014055516090334
office2,16.436211149266455,21.890415933012264,-5.4542047837458085,30.29675893485546,36.03573411674006,-5.738975181884598,33.91287330450723,33.32671835232759,0.5861549521796405,22.599106540480008,26.959262573243926,-4.360156032763918,37.746854546992445,40.48213544774193,-2.735280900749487
office3,17.63993845365587,21.677331494287326,-4.037393040631457,31.506167024019216,35.8979932254269,-4.391826201407685,22.192437983626622,26.03440362051645,-3.841965636889828,21.74171272471035,25.089043599846416,-3.347330875136066,34.00423319258231,35.79975754246139,-1.7955243498790807
office4,43.82850053720176,46.82896421290934,-3.0004636757075787,59.03607591986656,60.9982430934906,-1.9621671736240387,54.61299213580787,55.52815065719188,-0.9151585213840079,49.2248788267591,51.77475985208585,-2.549881025326748,41.1529691689143,51.234225574864624,-10.081256405950327
all,20.565956472621664,24.531273201959582,-3.9653167293379177,39.476065110901125,40.21560978223494,-0.7395446713338174,37.13815074171061,36.17999221846137,0.9581585232492387,27.62942809278001,30.12228994412403,-2.4928618513440206,33.40386931459405,36.237601582989,-2.8337322683949537
