scene_id,duograph_miou,conceptgraphs_miou,gap_miou,duograph_mrecall,conceptgraphs_mrecall,gap_mrecall,duograph_mprecision,conceptgraphs_mprecision,gap_mprecision,duograph_mf1score,conceptgraphs_mf1score,gap_mf1score,duograph_fmiou,conceptgraphs_fmiou,gap_fmiou
room0,23.760944262713842,21.3348021857319,2.426142076981943,36.8514366508664,38.33523945953778,-1.4838028086713848,41.21308457106352,29.432649671545498,11.78043489951802,28.899340668127994,25.27255634427201,3.6267843238559827,48.48588782302766,50.03472116567874,-1.5488333426510792
room1,21.607132589346485,24.476757331898337,-2.869624742551853,40.64777964039853,38.326937979773476,2.3208416606250566,22.38873800164775,32.62922395216791,-10.240485950520164,24.96544089643157,29.23641697435178,-4.27097607792021,36.057633001860076,42.9567639961548,-6.8991309942947225
all,18.186416787960166,24.531273201959582,-6.344856413999416,35.8562041390022,40.21560978223494,-4.359405643232741,33.70929716953209,36.17999221846137,-2.4706950489292794,23.528589055839152,30.12228994412403,-6.593700888284879,42.048286009399774,36.237601582989,5.8106844264107735
