scene_id,miou,mrecall,mprecision,mf1score,fmiou
room0,19.346168430385422,34.9802775355309,31.41816613952751,25.29234287158029,40.87748332667955
all,19.346168430385422,34.9802775355309,31.41816613952751,25.29234287158029,40.87748332667955
