scene_id,duograph_miou,conceptgraphs_miou,gap_miou,duograph_mrecall,conceptgraphs_mrecall,gap_mrecall,duograph_mprecision,conceptgraphs_mprecision,gap_mprecision,duograph_mf1score,conceptgraphs_mf1score,gap_mf1score,duograph_fmiou,conceptgraphs_fmiou,gap_fmiou
room0,19.426547496645387,21.3348021857319,-1.9082546890865117,35.28389737640163,38.33523945953778,-3.0513420831361486,31.446729563986477,29.432649671545498,2.0140798924409786,25.414066000311735,25.27255634427201,0.1415096560397231,40.99051377433977,50.03472116567874,-9.044207391338972
all,19.426547496645387,24.531273201959582,-5.104725705314195,35.28389737640163,40.21560978223494,-4.931712405833309,31.446729563986477,36.17999221846137,-4.7332626544748955,25.414066000311735,30.12228994412403,-4.708223943812296,40.99051377433977,36.237601582989,4.752912191350767
