scene_id,miou,mrecall,mprecision,mf1score,fmiou
room0,19.426547496645387,35.28389737640163,31.446729563986477,25.414066000311735,40.99051377433977
all,19.426547496645387,35.28389737640163,31.446729563986477,25.414066000311735,40.99051377433977
