scene_id,duograph_miou,conceptgraphs_miou,gap_miou,duograph_mrecall,conceptgraphs_mrecall,gap_mrecall,duograph_mprecision,conceptgraphs_mprecision,gap_mprecision,duograph_mf1score,conceptgraphs_mf1score,gap_mf1score,duograph_fmiou,conceptgraphs_fmiou,gap_fmiou
room1,23.851953721360157,24.476757331898337,-0.62480361053818,43.19731702930049,38.326937979773476,4.870379049527017,26.018606577264634,32.62922395216791,-6.610617374903278,28.321485316206758,29.23641697435178,-0.9149316581450222,40.71940881187295,42.9567639961548,-2.2373551842818458
all,23.851953721360157,24.531273201959582,-0.6793194805994247,43.19731702930049,40.21560978223494,2.9817072470655503,26.018606577264634,36.17999221846137,-10.161385641196738,28.321485316206758,30.12228994412403,-1.8008046279172731,40.71940881187295,36.237601582989,4.481807228883952
