scene_id,duograph_miou,conceptgraphs_miou,gap_miou,duograph_mrecall,conceptgraphs_mrecall,gap_mrecall,duograph_mprecision,conceptgraphs_mprecision,gap_mprecision,duograph_mf1score,conceptgraphs_mf1score,gap_mf1score,duograph_fmiou,conceptgraphs_fmiou,gap_fmiou
room1,21.73468901922828,24.476757331898337,-2.7420683126700567,41.15341407688041,38.326937979773476,2.8264760971069336,27.36267143566358,32.62922395216791,-5.266552516504333,25.430655035076867,29.23641697435178,-3.8057619392749125,36.37161196334143,42.9567639961548,-6.585152032813369
all,21.73468901922828,24.531273201959582,-2.7965841827313014,41.15341407688041,40.21560978223494,0.937804294645467,27.36267143566358,36.17999221846137,-8.817320782797793,25.430655035076867,30.12228994412403,-4.691634909047163,36.37161196334143,36.237601582989,0.13401038035242863
