scene_id,miou,mrecall,mprecision,mf1score,fmiou
room0,21.3348021857319,38.33523945953778,29.432649671545498,25.27255634427201,50.03472116567874
room1,24.476757331898337,38.326937979773476,32.62922395216791,29.23641697435178,42.9567639961548
room2,26.970139709010255,39.659881974512246,41.00430384860374,32.113752120617164,34.8706805471552
office0,20.048448614543304,37.47050008736551,25.089630951406434,23.994968792223258,32.276380735431395
office1,14.481063585521447,25.400958293014103,15.834115466309918,16.81532451367185,14.720148934175553
office2,21.890415933012264,36.03573411674006,33.32671835232759,26.959262573243926,40.48213544774193
office3,21.677331494287326,35.8979932254269,26.03440362051645,25.089043599846416,35.79975754246139
office4,46.82896421290934,60.9982430934906,55.52815065719188,51.77475985208585,51.234225574864624
all,24.531273201959582,40.21560978223494,36.17999221846137,30.12228994412403,36.237601582989
